Unnamed: 0,play_id,half_seconds_remaining,down,goal_to_go,ydstogo,yardline_100,play_type,posteam_score,defteam_score,run
629177,3309.0,956.0,1.0,0,10.0,54.0,run,19.0,14.0,1
629298,3384.0,900.0,2.0,0,15.0,59.0,pass,19.0,14.0,0
629819,3465.0,783.0,2.0,0,10.0,41.0,pass,19.0,14.0,0
629919,3490.0,746.0,3.0,0,11.0,42.0,pass,19.0,14.0,0
630509,3678.0,661.0,2.0,0,5.0,63.0,pass,14.0,26.0,0
630609,3708.0,628.0,1.0,0,10.0,52.0,pass,14.0,26.0,0
630922,3787.0,577.0,1.0,0,10.0,42.0,run,14.0,26.0,1
631066,3809.0,542.0,2.0,0,6.0,38.0,run,14.0,26.0,1
631858,3897.0,411.0,3.0,0,3.0,17.0,pass,14.0,26.0,0
632083,3922.0,381.0,1.0,1,3.0,3.0,pass,14.0,26.0,0
632279,3990.0,378.0,1.0,0,10.0,65.0,pass,26.0,21.0,0
632504,4015.0,336.0,1.0,0,10.0,52.0,pass,26.0,21.0,0
632937,4106.0,275.0,1.0,0,10.0,89.0,pass,21.0,26.0,0
632966,4158.0,230.0,3.0,0,6.0,85.0,pass,21.0,26.0,0
633112,4220.0,176.0,2.0,0,15.0,54.0,pass,26.0,21.0,0
633221,4302.0,160.0,1.0,0,10.0,94.0,pass,21.0,26.0,0
633360,4357.0,134.0,1.0,0,10.0,82.0,pass,21.0,26.0,0
633409,4382.0,120.0,2.0,0,2.0,74.0,pass,21.0,26.0,0
633439,4419.0,116.0,1.0,0,10.0,67.0,pass,21.0,26.0,0
633455,4447.0,94.0,2.0,0,7.0,64.0,pass,21.0,26.0,0
633699,90.0,1789.0,2.0,0,10.0,64.0,pass,0.0,0.0,0
634064,137.0,1700.0,1.0,0,10.0,54.0,run,0.0,0.0,1
634464,159.0,1665.0,2.0,0,12.0,56.0,pass,0.0,0.0,0
634899,272.0,1613.0,1.0,0,10.0,65.0,pass,0.0,7.0,0
634980,295.0,1605.0,2.0,0,10.0,65.0,run,0.0,7.0,1
635166,342.0,1528.0,1.0,0,10.0,53.0,pass,0.0,7.0,0
637209,809.0,1099.0,1.0,0,10.0,77.0,pass,7.0,10.0,0
637341,839.0,1058.0,2.0,0,4.0,71.0,run,7.0,10.0,1
637597,861.0,1015.0,3.0,0,2.0,69.0,pass,7.0,10.0,0
637878,959.0,915.0,1.0,0,10.0,56.0,pass,7.0,10.0,0
638348,1086.0,777.0,3.0,0,1.0,31.0,run,7.0,10.0,1
638556,1200.0,678.0,2.0,0,4.0,23.0,pass,7.0,10.0,0
639756,1399.0,517.0,1.0,0,10.0,60.0,pass,10.0,14.0,0
640061,1447.0,465.0,3.0,0,8.0,58.0,pass,10.0,14.0,0
640374,1529.0,411.0,2.0,0,3.0,80.0,run,14.0,10.0,1
640592,1631.0,288.0,1.0,0,10.0,75.0,run,14.0,10.0,1
640641,1653.0,248.0,2.0,0,8.0,73.0,pass,14.0,10.0,0
641141,1758.0,120.0,2.0,0,3.0,63.0,run,10.0,14.0,1
641262,1787.0,79.0,1.0,0,10.0,44.0,pass,10.0,14.0,0
641608,1832.0,46.0,3.0,0,14.0,48.0,pass,10.0,14.0,0
641777,1880.0,30.0,1.0,0,10.0,80.0,pass,14.0,10.0,0
642420,2069.0,1795.0,1.0,0,10.0,72.0,run,14.0,10.0,1
642786,2138.0,1698.0,1.0,0,10.0,58.0,pass,14.0,10.0,0
643163,2226.0,1583.0,1.0,0,10.0,80.0,run,10.0,14.0,1
643244,2255.0,1549.0,2.0,0,6.0,76.0,pass,10.0,14.0,0
643316,2280.0,1514.0,1.0,0,10.0,60.0,run,10.0,14.0,1
643460,2302.0,1474.0,2.0,0,8.0,58.0,run,10.0,14.0,1
643616,2324.0,1431.0,3.0,0,2.0,52.0,pass,10.0,14.0,0
643933,2392.0,1344.0,2.0,0,8.0,90.0,run,14.0,10.0,1
644158,2414.0,1299.0,1.0,0,10.0,82.0,run,14.0,10.0,1
644403,2459.0,1253.0,3.0,0,7.0,79.0,pass,14.0,10.0,0
644524,2508.0,1240.0,1.0,0,10.0,67.0,run,10.0,14.0,1
644942,2606.0,1145.0,1.0,0,10.0,79.0,pass,14.0,10.0,0
645903,2899.0,917.0,1.0,0,10.0,60.0,pass,10.0,14.0,0
646235,2991.0,819.0,2.0,0,11.0,24.0,pass,10.0,14.0,0
646696,3064.0,728.0,2.0,1,1.0,1.0,run,10.0,14.0,1
647671,3346.0,466.0,2.0,0,10.0,59.0,pass,14.0,10.0,0
648132,3469.0,372.0,2.0,0,10.0,35.0,run,10.0,14.0,1
648196,3491.0,332.0,3.0,0,10.0,35.0,pass,10.0,14.0,0
648377,3580.0,283.0,2.0,0,10.0,65.0,pass,14.0,13.0,0
648882,3670.0,180.0,1.0,0,10.0,26.0,run,13.0,14.0,1
649654,3819.0,97.0,2.0,0,10.0,68.0,pass,14.0,19.0,0
649823,3842.0,92.0,3.0,0,10.0,68.0,pass,14.0,19.0,0
650444,3996.0,34.0,2.0,0,5.0,18.0,pass,14.0,19.0,0
650576,4021.0,13.0,1.0,1,7.0,7.0,pass,14.0,19.0,0
650632,4051.0,9.0,2.0,1,2.0,2.0,run,14.0,19.0,1
661331,167.0,1648.0,1.0,0,10.0,46.0,run,0.0,0.0,1
661821,337.0,1569.0,3.0,0,19.0,49.0,pass,0.0,0.0,0
661921,372.0,1530.0,4.0,0,3.0,33.0,pass,0.0,0.0,0
662518,555.0,1344.0,1.0,0,10.0,81.0,run,0.0,0.0,1
662945,647.0,1210.0,3.0,0,9.0,19.0,run,0.0,0.0,1
663476,771.0,1137.0,2.0,0,11.0,66.0,run,0.0,7.0,1
663540,829.0,1070.0,3.0,0,17.0,72.0,pass,0.0,7.0,0
663661,880.0,1020.0,1.0,0,10.0,76.0,run,7.0,0.0,1
663771,909.0,980.0,2.0,0,4.0,70.0,pass,7.0,0.0,0
663971,1014.0,889.0,1.0,0,10.0,55.0,pass,0.0,7.0,0
664743,1212.0,738.0,2.0,0,10.0,92.0,run,7.0,0.0,1
665031,1256.0,665.0,1.0,0,10.0,80.0,pass,7.0,0.0,0
665131,1279.0,641.0,1.0,0,10.0,43.0,run,7.0,0.0,1
665928,1393.0,523.0,2.0,0,11.0,24.0,pass,7.0,0.0,0
666878,1538.0,430.0,2.0,0,5.0,65.0,pass,0.0,14.0,0
667906,1686.0,277.0,3.0,0,5.0,33.0,pass,0.0,14.0,0
668267,1759.0,262.0,1.0,0,10.0,73.0,run,14.0,3.0,1
668735,1852.0,145.0,3.0,0,11.0,74.0,pass,14.0,3.0,0
669059,1901.0,122.0,1.0,0,10.0,57.0,run,3.0,14.0,1
669517,2013.0,56.0,2.0,0,10.0,46.0,pass,3.0,14.0,0
670062,2117.0,8.0,1.0,0,10.0,38.0,run,14.0,3.0,1
670134,2225.0,1791.0,1.0,0,10.0,44.0,run,3.0,14.0,1
670198,2252.0,1760.0,2.0,0,6.0,40.0,pass,3.0,14.0,0
670591,2356.0,1634.0,3.0,0,3.0,24.0,pass,3.0,14.0,0
670745,2440.0,1568.0,1.0,0,10.0,35.0,pass,14.0,3.0,0
671058,2485.0,1526.0,3.0,0,1.0,26.0,pass,14.0,3.0,0
671737,2637.0,1354.0,2.0,1,7.0,7.0,run,14.0,3.0,1
671906,2659.0,1306.0,3.0,1,4.0,4.0,pass,14.0,3.0,0
672996,2839.0,1204.0,1.0,0,10.0,91.0,run,17.0,3.0,1
673140,2868.0,1169.0,2.0,0,9.0,90.0,run,17.0,3.0,1
674012,3083.0,928.0,3.0,0,7.0,37.0,pass,3.0,17.0,0
674776,3330.0,825.0,1.0,0,10.0,65.0,pass,17.0,10.0,0
674840,3394.0,783.0,1.0,0,10.0,49.0,pass,17.0,10.0,0
674961,3417.0,778.0,2.0,0,10.0,49.0,run,17.0,10.0,1
675117,3439.0,733.0,3.0,0,6.0,45.0,pass,17.0,10.0,0
675708,3526.0,622.0,1.0,0,10.0,19.0,run,17.0,10.0,1
676313,3662.0,503.0,2.0,0,9.0,64.0,run,10.0,24.0,1
676957,3760.0,455.0,2.0,0,10.0,40.0,run,24.0,10.0,1
677038,3782.0,411.0,3.0,0,8.0,38.0,pass,24.0,10.0,0
677220,3856.0,402.0,1.0,0,10.0,65.0,pass,10.0,27.0,0
677425,3906.0,360.0,1.0,0,10.0,45.0,pass,10.0,27.0,0
677891,3980.0,328.0,1.0,0,10.0,33.0,pass,10.0,27.0,0
678287,4117.0,223.0,1.0,1,8.0,8.0,pass,10.0,27.0,0
678368,4142.0,178.0,2.0,1,10.0,10.0,pass,10.0,27.0,0
678393,4218.0,172.0,1.0,0,10.0,52.0,run,27.0,18.0,1
678446,4267.0,122.0,3.0,0,21.0,63.0,run,27.0,18.0,1
678627,4339.0,85.0,2.0,0,4.0,74.0,pass,18.0,27.0,0
678652,4387.0,68.0,2.0,0,10.0,67.0,pass,18.0,27.0,0
678752,4410.0,64.0,3.0,0,10.0,67.0,pass,18.0,27.0,0
678788,4433.0,57.0,4.0,0,10.0,67.0,pass,18.0,27.0,0
686503,195.0,1621.0,1.0,0,10.0,51.0,pass,0.0,0.0,0
686672,244.0,1559.0,2.0,0,10.0,51.0,pass,0.0,0.0,0
686841,293.0,1486.0,1.0,0,15.0,46.0,run,0.0,0.0,1
687037,320.0,1447.0,2.0,0,9.0,40.0,run,0.0,0.0,1
687559,418.0,1363.0,2.0,0,2.0,45.0,run,0.0,0.0,1
687659,440.0,1324.0,3.0,0,4.0,47.0,pass,0.0,0.0,0
688385,572.0,1185.0,1.0,0,10.0,82.0,pass,0.0,0.0,0
688427,597.0,1142.0,2.0,0,6.0,78.0,pass,0.0,0.0,0
688998,697.0,1012.0,1.0,0,10.0,60.0,run,0.0,0.0,1
689194,719.0,970.0,2.0,0,9.0,59.0,pass,0.0,0.0,0
689644,791.0,951.0,1.0,0,10.0,77.0,run,0.0,0.0,1
689863,903.0,894.0,1.0,0,10.0,65.0,pass,0.0,0.0,0
691331,1057.0,661.0,1.0,0,10.0,31.0,run,0.0,0.0,1
691484,1111.0,578.0,1.0,0,10.0,21.0,pass,0.0,0.0,0
691640,1134.0,575.0,2.0,0,10.0,21.0,pass,0.0,0.0,0
691721,1164.0,566.0,3.0,0,10.0,21.0,pass,0.0,0.0,0
691866,1267.0,490.0,2.0,0,1.0,59.0,pass,0.0,3.0,0
692062,1292.0,453.0,1.0,0,10.0,41.0,run,0.0,3.0,1
692399,1344.0,379.0,1.0,0,10.0,29.0,pass,0.0,3.0,0
692879,1391.0,309.0,2.0,0,15.0,24.0,pass,0.0,3.0,0
693995,1622.0,120.0,2.0,0,3.0,79.0,run,3.0,3.0,1
694525,1704.0,68.0,3.0,0,10.0,69.0,pass,3.0,3.0,0
695302,1854.0,28.0,2.0,0,9.0,38.0,pass,3.0,3.0,0
695681,1962.0,11.0,1.0,0,10.0,63.0,pass,3.0,6.0,0
696171,2060.0,1774.0,1.0,0,16.0,71.0,pass,6.0,3.0,0
696367,2090.0,1748.0,1.0,0,10.0,54.0,run,6.0,3.0,1
696511,2112.0,1715.0,2.0,0,10.0,54.0,pass,6.0,3.0,0
696592,2135.0,1707.0,3.0,0,10.0,54.0,pass,6.0,3.0,0
696813,2213.0,1661.0,2.0,0,1.0,77.0,run,3.0,6.0,1
696982,2238.0,1627.0,1.0,0,10.0,76.0,pass,3.0,6.0,0
697063,2275.0,1620.0,2.0,0,10.0,76.0,pass,3.0,6.0,0
697135,2300.0,1573.0,3.0,0,7.0,73.0,pass,3.0,6.0,0
697305,2380.0,1543.0,2.0,0,15.0,60.0,pass,3.0,6.0,0
697395,2405.0,1498.0,3.0,0,3.0,48.0,run,3.0,6.0,1
697856,2481.0,1392.0,2.0,0,9.0,43.0,run,3.0,6.0,1
698162,2530.0,1307.0,2.0,0,5.0,9.0,pass,3.0,6.0,0
698621,2661.0,1255.0,1.0,0,10.0,46.0,pass,6.0,6.0,0
698685,2692.0,1216.0,2.0,0,2.0,38.0,run,6.0,6.0,1
699018,2809.0,1086.0,3.0,0,3.0,16.0,pass,6.0,6.0,0
699318,2861.0,1009.0,2.0,1,3.0,3.0,run,6.0,6.0,1
699946,2980.0,900.0,2.0,0,4.0,92.0,run,6.0,6.0,1
701169,3260.0,650.0,1.0,0,10.0,65.0,pass,6.0,13.0,0
701233,3285.0,606.0,1.0,0,10.0,33.0,run,6.0,13.0,1
701742,3466.0,475.0,2.0,0,1.0,63.0,run,13.0,13.0,1
702247,3510.0,395.0,1.0,0,10.0,41.0,run,13.0,13.0,1
702391,3532.0,358.0,2.0,0,5.0,36.0,run,13.0,13.0,1
702560,3554.0,319.0,3.0,0,5.0,36.0,pass,13.0,13.0,0
704347,3918.0,106.0,1.0,0,10.0,80.0,pass,13.0,15.0,0
704509,3966.0,87.0,1.0,0,10.0,69.0,pass,13.0,15.0,0
704747,4075.0,31.0,1.0,0,10.0,36.0,pass,13.0,15.0,0
704837,4098.0,25.0,2.0,0,10.0,36.0,pass,13.0,15.0,0
711922,99.0,1790.0,2.0,0,10.0,73.0,pass,0.0,0.0,0
711931,128.0,1743.0,1.0,0,10.0,63.0,run,0.0,0.0,1
712147,185.0,1696.0,3.0,0,7.0,60.0,pass,0.0,0.0,0
713091,333.0,1550.0,1.0,0,10.0,61.0,pass,0.0,0.0,0
713608,415.0,1437.0,2.0,0,9.0,45.0,run,0.0,0.0,1
713672,437.0,1402.0,3.0,0,3.0,39.0,pass,0.0,0.0,0
713697,460.0,1398.0,4.0,0,3.0,39.0,pass,0.0,0.0,0
713778,490.0,1357.0,1.0,0,10.0,16.0,pass,0.0,0.0,0
714341,644.0,1257.0,2.0,0,4.0,68.0,run,0.0,7.0,1
714618,759.0,1205.0,1.0,0,10.0,33.0,run,0.0,7.0,1
714718,781.0,1163.0,2.0,0,8.0,31.0,pass,0.0,7.0,0
715007,806.0,1117.0,3.0,0,13.0,36.0,pass,0.0,7.0,0
715295,879.0,1070.0,2.0,0,4.0,49.0,run,7.0,0.0,1
716435,1136.0,874.0,1.0,0,10.0,77.0,pass,0.0,7.0,0
717238,1316.0,645.0,1.0,0,10.0,87.0,pass,7.0,0.0,0
717463,1348.0,613.0,1.0,0,10.0,66.0,run,7.0,0.0,1
717648,1395.0,523.0,1.0,0,10.0,53.0,run,7.0,0.0,1
717827,1464.0,404.0,1.0,0,10.0,42.0,pass,7.0,0.0,0
719130,1828.0,75.0,3.0,0,15.0,74.0,run,10.0,0.0,1
719376,1915.0,37.0,1.0,0,10.0,62.0,pass,0.0,10.0,0
719664,1963.0,10.0,3.0,0,1.0,53.0,pass,0.0,10.0,0
719808,2040.0,1795.0,1.0,0,10.0,71.0,pass,10.0,0.0,0
719977,2065.0,1761.0,2.0,0,1.0,62.0,run,10.0,0.0,1
720146,2087.0,1734.0,1.0,0,10.0,58.0,run,10.0,0.0,1
720210,2109.0,1692.0,2.0,0,11.0,59.0,run,10.0,0.0,1
720406,2131.0,1656.0,3.0,0,10.0,58.0,pass,10.0,0.0,0
720550,2180.0,1644.0,1.0,0,10.0,86.0,run,0.0,10.0,1
720846,2297.0,1595.0,1.0,0,10.0,90.0,pass,0.0,17.0,0
721328,2354.0,1510.0,1.0,0,10.0,61.0,pass,0.0,17.0,0
721377,2377.0,1505.0,2.0,0,10.0,61.0,pass,0.0,17.0,0
722589,2563.0,1346.0,2.0,0,10.0,31.0,pass,17.0,0.0,0
723196,2691.0,1233.0,3.0,0,2.0,10.0,pass,17.0,0.0,0
723296,2755.0,1183.0,1.0,0,10.0,80.0,pass,0.0,20.0,0
723396,2785.0,1156.0,2.0,0,3.0,73.0,pass,0.0,20.0,0
723752,2843.0,1131.0,2.0,0,10.0,68.0,pass,0.0,20.0,0
724112,2913.0,1075.0,2.0,0,10.0,51.0,pass,0.0,20.0,0
725236,3135.0,860.0,2.0,0,9.0,18.0,pass,20.0,0.0,0
725317,3160.0,819.0,3.0,0,4.0,13.0,pass,20.0,0.0,0
725398,3190.0,775.0,1.0,1,9.0,9.0,run,20.0,0.0,1
725737,3267.0,651.0,4.0,1,1.0,1.0,run,20.0,0.0,1
726757,3421.0,574.0,2.0,0,7.0,73.0,pass,0.0,27.0,0
727002,3471.0,516.0,2.0,0,12.0,64.0,pass,0.0,27.0,0
727342,3524.0,486.0,4.0,0,4.0,56.0,pass,0.0,27.0,0
727486,3547.0,482.0,1.0,0,10.0,44.0,run,27.0,0.0,1
727776,3603.0,390.0,1.0,0,10.0,30.0,run,27.0,0.0,1
728382,3683.0,270.0,3.0,0,7.0,27.0,pass,27.0,0.0,0
728707,3785.0,184.0,2.0,0,7.0,75.0,run,0.0,30.0,1
728788,3807.0,143.0,3.0,0,3.0,71.0,run,0.0,30.0,1
728852,3829.0,120.0,1.0,0,10.0,61.0,run,0.0,30.0,1
728877,3858.0,84.0,2.0,0,1.0,52.0,run,0.0,30.0,1
728998,3880.0,43.0,1.0,0,10.0,43.0,run,0.0,30.0,1
737011,312.0,1637.0,2.0,0,11.0,72.0,pass,0.0,7.0,0
737481,425.0,1539.0,2.0,0,7.0,71.0,run,7.0,0.0,1
737888,556.0,1398.0,2.0,0,1.0,43.0,run,0.0,7.0,1
737988,578.0,1364.0,1.0,0,10.0,40.0,pass,0.0,7.0,0
738184,603.0,1328.0,1.0,0,10.0,30.0,run,0.0,7.0,1
738328,641.0,1285.0,2.0,0,9.0,29.0,pass,0.0,7.0,0
738428,714.0,1263.0,1.0,0,10.0,75.0,run,0.0,14.0,1
738696,758.0,1179.0,3.0,0,8.0,73.0,pass,0.0,14.0,0
739101,831.0,1081.0,2.0,0,15.0,62.0,pass,14.0,0.0,0
739839,925.0,960.0,2.0,0,12.0,95.0,pass,0.0,14.0,0
740532,1118.0,879.0,3.0,0,17.0,90.0,run,0.0,14.0,1
740613,1159.0,828.0,1.0,0,10.0,43.0,run,14.0,0.0,1
741236,1289.0,658.0,3.0,0,1.0,23.0,run,14.0,0.0,1
741432,1334.0,610.0,2.0,0,10.0,21.0,run,14.0,0.0,1
742616,1551.0,412.0,2.0,0,8.0,38.0,pass,0.0,17.0,0
742841,1576.0,375.0,1.0,0,10.0,29.0,run,0.0,17.0,1
743074,1623.0,291.0,3.0,0,8.0,27.0,pass,0.0,17.0,0
743814,1882.0,135.0,2.0,0,1.0,39.0,run,3.0,17.0,1
744127,1991.0,102.0,1.0,0,10.0,73.0,pass,3.0,24.0,0
744916,2248.0,28.0,1.0,0,10.0,70.0,run,3.0,31.0,1
745060,2331.0,14.0,1.0,0,15.0,52.0,pass,31.0,3.0,0
745525,2542.0,1714.0,3.0,0,7.0,73.0,pass,3.0,34.0,0
745606,2613.0,1662.0,1.0,0,10.0,74.0,run,34.0,3.0,1
746147,2778.0,1467.0,1.0,0,20.0,50.0,pass,34.0,3.0,0
746583,2857.0,1341.0,2.0,0,9.0,24.0,pass,34.0,3.0,0
746683,2882.0,1304.0,1.0,0,10.0,15.0,pass,34.0,3.0,0
746944,3040.0,1178.0,3.0,0,2.0,62.0,pass,3.0,41.0,0
747044,3065.0,1139.0,1.0,0,10.0,46.0,pass,3.0,41.0,0
747428,3115.0,1129.0,1.0,0,10.0,68.0,run,41.0,3.0,1
747528,3149.0,1085.0,1.0,0,10.0,44.0,pass,41.0,3.0,0
747645,3196.0,1003.0,1.0,1,9.0,9.0,run,41.0,3.0,1
748347,3388.0,900.0,2.0,0,3.0,58.0,pass,3.0,48.0,0
748580,3440.0,823.0,2.0,0,9.0,29.0,pass,3.0,48.0,0
749176,3685.0,667.0,1.0,0,10.0,65.0,run,48.0,10.0,1
749394,3746.0,622.0,3.0,0,7.0,62.0,pass,48.0,10.0,0
749526,3789.0,613.0,1.0,0,10.0,80.0,pass,10.0,48.0,0
750349,3962.0,402.0,3.0,0,13.0,60.0,pass,48.0,10.0,0
750770,4029.0,322.0,2.0,0,8.0,89.0,run,10.0,48.0,1
751011,4097.0,221.0,1.0,0,10.0,56.0,run,48.0,10.0,1
751092,4119.0,180.0,2.0,0,9.0,55.0,run,48.0,10.0,1
751156,4141.0,139.0,1.0,0,10.0,41.0,run,48.0,10.0,1
751300,4163.0,120.0,2.0,0,5.0,36.0,run,48.0,10.0,1
751374,4214.0,33.0,4.0,0,6.0,37.0,pass,48.0,10.0,0
758576,108.0,1748.0,3.0,0,14.0,85.0,pass,0.0,0.0,0
758945,181.0,1660.0,2.0,0,3.0,50.0,run,0.0,0.0,1
759776,264.0,1627.0,1.0,0,10.0,68.0,pass,0.0,0.0,0
760583,407.0,1535.0,1.0,0,10.0,80.0,pass,0.0,7.0,0
760808,432.0,1497.0,2.0,0,1.0,71.0,run,0.0,7.0,1
761289,515.0,1397.0,2.0,0,9.0,63.0,pass,0.0,7.0,0
761361,540.0,1354.0,3.0,0,4.0,58.0,pass,0.0,7.0,0
761614,592.0,1282.0,2.0,0,6.0,49.0,run,0.0,7.0,1
761883,637.0,1237.0,2.0,0,10.0,42.0,run,0.0,7.0,1
762221,735.0,1161.0,1.0,0,10.0,65.0,pass,7.0,3.0,0
762642,823.0,1109.0,1.0,0,10.0,49.0,pass,3.0,14.0,0
762931,848.0,1071.0,2.0,0,4.0,43.0,run,3.0,14.0,1
763393,914.0,964.0,3.0,0,4.0,29.0,pass,3.0,14.0,0
763457,944.0,927.0,1.0,0,10.0,17.0,pass,3.0,14.0,0
763942,1180.0,791.0,2.0,0,20.0,75.0,pass,14.0,6.0,0
764023,1205.0,746.0,3.0,0,9.0,64.0,pass,14.0,6.0,0
764306,1321.0,651.0,1.0,0,10.0,46.0,run,6.0,14.0,1
764864,1441.0,520.0,1.0,1,10.0,10.0,run,6.0,14.0,1
765089,1466.0,481.0,2.0,1,2.0,2.0,pass,6.0,14.0,0
766135,1676.0,267.0,2.0,0,10.0,11.0,pass,14.0,14.0,0
766821,1817.0,200.0,3.0,0,9.0,75.0,pass,14.0,17.0,0
766953,1868.0,145.0,1.0,0,10.0,71.0,run,17.0,14.0,1
767033,1890.0,120.0,2.0,0,5.0,66.0,run,17.0,14.0,1
767089,1919.0,88.0,1.0,0,10.0,60.0,run,17.0,14.0,1
767389,1970.0,48.0,3.0,0,2.0,52.0,pass,17.0,14.0,0
767749,2101.0,18.0,1.0,0,10.0,78.0,pass,14.0,24.0,0
768089,2201.0,1761.0,2.0,0,1.0,63.0,pass,14.0,24.0,0
768567,2273.0,1638.0,1.0,0,10.0,49.0,run,14.0,24.0,1
768648,2295.0,1594.0,2.0,0,6.0,45.0,pass,14.0,24.0,0
769374,2461.0,1459.0,3.0,0,10.0,65.0,pass,24.0,14.0,0
769518,2486.0,1421.0,1.0,0,10.0,53.0,pass,24.0,14.0,0
769599,2516.0,1390.0,2.0,0,1.0,44.0,run,24.0,14.0,1
769864,2562.0,1330.0,1.0,0,10.0,42.0,run,24.0,14.0,1
769945,2584.0,1297.0,2.0,0,3.0,35.0,run,24.0,14.0,1
770145,2628.0,1211.0,2.0,0,8.0,29.0,run,24.0,14.0,1
770378,2675.0,1126.0,1.0,0,10.0,18.0,run,24.0,14.0,1
770442,2697.0,1084.0,2.0,0,5.0,13.0,run,24.0,14.0,1
770563,2719.0,1060.0,3.0,0,1.0,9.0,run,24.0,14.0,1
770678,2766.0,1000.0,2.0,1,15.0,15.0,pass,24.0,14.0,0
771298,2949.0,900.0,1.0,0,10.0,39.0,pass,14.0,31.0,0
771519,3105.0,812.0,1.0,0,10.0,73.0,pass,31.0,14.0,0
771956,3263.0,678.0,3.0,0,6.0,55.0,pass,31.0,14.0,0
772125,3288.0,634.0,1.0,0,10.0,48.0,run,31.0,14.0,1
772161,3310.0,597.0,2.0,0,8.0,46.0,run,31.0,14.0,1
772293,3334.0,552.0,3.0,0,6.0,44.0,pass,31.0,14.0,0
772535,3411.0,519.0,2.0,0,1.0,83.0,pass,14.0,31.0,0
772731,3431.0,481.0,3.0,0,8.0,90.0,pass,14.0,31.0,0
773127,3504.0,428.0,2.0,0,10.0,78.0,pass,14.0,31.0,0
774655,3755.0,296.0,3.0,1,1.0,1.0,pass,14.0,31.0,0
774679,3778.0,293.0,4.0,1,1.0,1.0,pass,14.0,31.0,0
775056,3864.0,276.0,3.0,0,9.0,79.0,pass,31.0,14.0,0
775887,4065.0,147.0,1.0,0,10.0,29.0,run,14.0,31.0,1
776271,4139.0,92.0,2.0,0,10.0,18.0,run,14.0,31.0,1
776392,4161.0,58.0,3.0,0,7.0,15.0,pass,14.0,31.0,0
784920,163.0,1709.0,3.0,0,7.0,52.0,pass,0.0,0.0,0
784969,200.0,1667.0,1.0,0,10.0,15.0,pass,0.0,0.0,0
785360,321.0,1609.0,1.0,0,10.0,67.0,pass,0.0,3.0,0
785784,416.0,1516.0,1.0,0,10.0,79.0,run,3.0,0.0,1
785916,445.0,1475.0,2.0,0,3.0,72.0,pass,3.0,0.0,0
786480,632.0,1336.0,3.0,0,14.0,61.0,pass,3.0,0.0,0
786680,766.0,1247.0,2.0,0,20.0,71.0,pass,0.0,3.0,0
786849,789.0,1240.0,3.0,0,20.0,71.0,pass,0.0,3.0,0
788134,1089.0,916.0,3.0,0,1.0,79.0,run,3.0,0.0,1
789366,1272.0,671.0,1.0,0,10.0,28.0,run,3.0,0.0,1
789456,1294.0,634.0,2.0,0,9.0,27.0,pass,3.0,0.0,0
789817,1317.0,627.0,3.0,0,9.0,27.0,pass,3.0,0.0,0
789917,1349.0,623.0,1.0,0,10.0,91.0,pass,0.0,3.0,0
790173,1386.0,585.0,1.0,0,10.0,78.0,run,0.0,3.0,1
790263,1413.0,542.0,2.0,0,6.0,74.0,run,0.0,3.0,1
790684,1460.0,458.0,1.0,0,10.0,54.0,pass,0.0,3.0,0
791036,1502.0,373.0,3.0,0,19.0,63.0,pass,0.0,3.0,0
791567,1580.0,312.0,2.0,0,4.0,48.0,pass,3.0,0.0,0
791948,1662.0,212.0,3.0,0,2.0,30.0,pass,3.0,0.0,0
792846,1909.0,82.0,3.0,0,2.0,64.0,pass,0.0,10.0,0
793028,1934.0,62.0,1.0,0,10.0,60.0,pass,0.0,10.0,0
793658,2007.0,46.0,4.0,0,2.0,52.0,pass,0.0,10.0,0
793739,2080.0,32.0,1.0,0,10.0,75.0,pass,10.0,7.0,0
794935,2438.0,1712.0,1.0,0,10.0,30.0,run,14.0,10.0,1
795250,2566.0,1617.0,1.0,0,10.0,75.0,pass,10.0,17.0,0
796584,2849.0,1340.0,1.0,0,10.0,18.0,pass,10.0,17.0,0
796930,2895.0,1333.0,3.0,0,10.0,18.0,pass,10.0,17.0,0
797140,2920.0,1289.0,1.0,1,6.0,6.0,run,10.0,17.0,1
799484,3295.0,957.0,1.0,0,10.0,41.0,run,17.0,13.0,1
799684,3359.0,900.0,3.0,0,10.0,41.0,pass,17.0,13.0,0
800465,3514.0,748.0,3.0,1,8.0,8.0,pass,17.0,13.0,0
800661,3598.0,736.0,1.0,0,10.0,78.0,run,13.0,20.0,1
801550,3808.0,521.0,3.0,0,4.0,35.0,pass,13.0,20.0,0
801746,3846.0,465.0,1.0,0,10.0,80.0,run,20.0,13.0,1
801867,3943.0,402.0,2.0,0,20.0,90.0,pass,20.0,13.0,0
801967,3968.0,365.0,3.0,0,13.0,83.0,run,20.0,13.0,1
802232,4033.0,302.0,2.0,0,10.0,76.0,run,13.0,20.0,1
802440,4094.0,251.0,1.0,0,10.0,50.0,run,13.0,20.0,1
802760,4146.0,205.0,1.0,0,10.0,24.0,pass,13.0,20.0,0
802929,4171.0,164.0,2.0,0,6.0,20.0,pass,13.0,20.0,0
803003,4279.0,145.0,2.0,0,10.0,78.0,pass,20.0,20.0,0
803054,4360.0,103.0,1.0,0,10.0,68.0,pass,20.0,20.0,0
803090,4385.0,83.0,2.0,0,1.0,59.0,pass,20.0,20.0,0
803135,4440.0,53.0,2.0,0,1.0,44.0,run,20.0,20.0,1
